asv,asv_len,rel_ab,midas_taxonomy,best_organism,best_genome_id,best_align_score,best_identity,best_edlib_distance,best_genus,best_family
d767732025a8359df0a99915193edd79,370,0.00066,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium midas_s_362,Lentimicrobium sp. CTOTU40361,2034841.34,715.0,0.9865,5,Lentimicrobium,Lentimicrobiaceae
d796f50ade1b68114200246abd151d32,369,0.004522,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Fusibacteraceae Fusibacter midas_s_114247,uncultured Fusibacter sp. 3bddd0aa-6d80-4a2a-b44a-da585010ac1d,291847.4,683.0,0.9702,11,Fusibacter,Fusibacteraceae
d7998d599e6cb482d9566816ad3d168f,374,0.000977,Bacteria Acidobacteriota Blastocatellia Blastocatellales Blastocatellaceae Blastocatella,Pyrinomonadaceae bacterium MFD04651.bin.2.22,2283092.706,688.0,0.9679,12,,Pyrinomonadaceae
d7a6992b6deb9f66974cfd0fd1651ddb,373,0.030012,Bacteria Proteobacteria Alphaproteobacteria Acetobacterales Acetobacteraceae Roseomonas,Rhodoferax sp. RA_AS_maxbin.087,50421.331,746.0,1.0,0,Rhodoferax,Comamonadaceae
d7b582f650ef0cca47a4b8a259494d32,374,0.001845,Bacteria Bdellovibrionota Bdellovibrionia Bdellovibrionales Bdellovibrionaceae Bdellovibrio,Bdellovibrionales bacterium strain ACE_BDE2,2053517.55,703.0,0.9759,9,,
d7c5a597d0b691edc6e55982d53b6d35,372,0.002426,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Clostridium_sensu_stricto_10 midas_s_45022,Clostridium sp. E14,1604902.3,744.0,1.0,0,Clostridium,Clostridiaceae
d7c784ced8a5e48bafb943bd004423dc,370,0.000687,Bacteria Bacteroidota Bacteroidia Cytophagales Spirosomaceae Spirosoma midas_s_54792,Spirosoma sp. TY50,2502893.3,640.0,0.9459,20,Spirosoma,Cytophagaceae
d7d180493def1700902673d46e98cfed,396,0.065074,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Thauera sp. JM12B12,3142262.4,777.0,0.9924,3,Thauera,Zoogloeaceae
d7dcfa78f5b1d1d0e5a9ba3305d20957,374,0.001222,Bacteria Chloroflexi Chloroflexia Thermomicrobiales JG30-KF-CM45 midas_g_859,uncultured Chloroflexia bacterium MFD02840.bin.3.282,1672391.209,668.0,0.9572,16,,
d7fa2275e1899045eded9bd1c107ee4c,374,0.00066,Bacteria Verrucomicrobiota Verrucomicrobiae Opitutales Puniceicoccaceae,uncultured Opitutales bacterium E19__bin342,592834.74,525.0,0.8856,43,,
d8068346a97e65e96478038353ab1266,374,0.008919,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Azonexus,Dechloromonas sp. H13,2570193.3,743.0,0.9973,1,Dechloromonas,Azonexaceae
d81c07d1b7a77a99d0f0ede69bc3497a,373,0.003163,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae Sphingomonas,Sphingomonas sp. AX6,2653171.3,716.0,0.9839,6,Sphingomonas,Sphingomonadaceae
d8274db409cce4a7f96766a603337d1b,374,0.001054,Bacteria Desulfobacterota Desulfuromonadia Geobacterales,Chloroflexi bacterium strain L227-5C,2026724.901,743.0,0.9973,1,,
d83c0d8fbc6ae1fe1c0dd12cbea1833a,374,0.001233,Bacteria Verrucomicrobiota Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae midas_g_3108 midas_s_3108,Verrucomicrobiales bacterium SMAG_U5986,2026801.403,693.0,0.9706,11,,
d85692fc1fec26a5b15dce544ca4fe57,374,0.019998,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae Pseudoxanthomonas midas_s_22181,Pseudoxanthomonas sp. SL93,2995142.3,728.0,0.9893,4,Pseudoxanthomonas,Lysobacteraceae
d86e1406fcd8229e2cd6bf2375ba6a0b,374,0.000809,Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Ca_Omnitrophus,Candidatus Omnitrophica bacterium strain AM-2014-D6_bin-627,2035772.120,738.0,0.9947,2,,
d898979b7936bdd169f42c8434648156,372,0.000706,Bacteria,Wolbachia endosymbiont of Cruorifilaria tuberocauda strain 55YT,1812111.3,296.0,0.768,88,Wolbachia,Anaplasmataceae
d8ce15ba44918b15b5a08de40c713595,386,0.001601,Bacteria Bacteroidota Bacteroidia Flavobacteriales Flavobacteriaceae Flavobacterium,Candidatus Saccharibacteria bacterium RA_AS_maxbin.107,2026720.1067,752.0,0.9897,4,,
d8d9aa6ea1e20cf154e8ebd5a569bcae,374,0.001545,Bacteria Verrucomicrobiota Chlamydiae LD1-PA32 midas_f_44560 midas_g_76961 midas_s_76961,uncultured bacterium binchicken_co20_225,77133.6911,628.0,0.9358,24,,
d8e664a1d848c118ed401a1191db7aa3,370,0.037445,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae,Bacteroidota bacterium JPNA_maxbin.158,1898104.3431,680.0,0.9676,12,,
d8f3f4d8d0a6498d307679923623a9e1,374,0.002576,Bacteria Chloroflexi Anaerolineae Caldilineales Caldilineaceae midas_g_2621 midas_s_2621,Nitrospiraceae bacterium swi_bin.60,2026770.468,733.0,0.992,3,,Nitrospiraceae
d900b5767e2b5e851300b18d41770098,372,0.065786,Bacteria Bacteroidota Rhodothermia Rhodothermales Rhodothermaceae midas_g_57689 midas_s_57689,Rhodothermales bacterium VAR_61_metabat_409_sub,2306054.54,603.0,0.9278,27,,
d929cce403bc9abe9119ac1a671ecd3e,374,0.060494,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Rhodanobacteraceae Pseudofulvimonas midas_s_49330,Xanthomonadales bacterium strain ACE_PRO13,2006849.84,748.0,1.0,0,,
d92fdf7420ca8760786195c0bcfd60b6,391,0.001054,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Taibaiella midas_s_11131,Parabacteroides sp. RA_AS_maxbin.228_sub,1869337.100,766.0,0.9923,3,Parabacteroides,Tannerellaceae
d93f75e95a0cc74cb7d257fa83827a8b,375,0.032888,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Corynebacteriaceae Corynebacterium Corynebacterium_variabile,Corynebacterium glyciniphilum AJ 3170 strain DE0385,1404245.7,750.0,1.0,0,Corynebacterium,Corynebacteriaceae
d96e74e5371ae71740ec418d088b7a5a,373,0.001736,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae,Sphingomonadales bacterium strain Skiv_18-Q3-R9-52_BATAC.351,1978525.84,716.0,0.9839,6,,
d976f1562ee096324ac5cff93188bc0d,373,0.0011,Bacteria Proteobacteria Alphaproteobacteria midas_o_24 Lacibacterium_aquatile midas_g_22236 midas_s_63202,Tagaea sp. EBPR_s431bin.14,2021613.7,736.0,0.9946,2,Tagaea,Rhodospirillaceae
d98eac256940dd50ed0ebfa55353c606,372,0.008659,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae,Gemmobacter aquaticus strain A1-9,490185.4,734.0,0.9946,2,Gemmobacter,Paracoccaceae
d99dccb7436719f476f823aa9ed6479f,373,0.000412,Bacteria Planctomycetota Planctomycetes Gemmatales Gemmataceae Gemmata,bacterium strain SCN18_30_10_14_R2_B_71_11,1869227.837,726.0,0.9893,4,,
d9a050675685ef5f031aa58f3ea2bc75,374,0.057409,Bacteria Bdellovibrionota Bdellovibrionia Bdellovibrionales Bdellovibrionaceae Bdellovibrio,uncultured Bdellovibrionales bacterium strain Ki1-2-2m_bin-107,395355.5,698.0,0.9733,10,,
d9aa1795c9f73d034cad4a0c6baa2184,375,0.000687,Bacteria Actinobacteriota Actinobacteria Frankiales,Geodermatophilus amargosae strain DSM 46136,1296565.3,750.0,1.0,0,Geodermatophilus,Geodermatophilaceae
d9b00c82e52301fcc6aeb62bd47aa2de,373,0.001323,Bacteria Proteobacteria Gammaproteobacteria Pseudomonadales Spongiibacteraceae BD1-7_clade midas_s_263,Verrucomicrobia bacterium Prado241,2026799.843,746.0,1.0,0,,
d9b843d39d16b12bd43b851875bfdde8,374,0.002628,Bacteria Firmicutes midas_c_4 midas_o_7 midas_f_118715 midas_g_118715 midas_s_118715,Bacillota bacterium JPNG_maxbin.051,1879010.10762,558.0,0.8984,38,,
d9bf7eb939d75411980e053ca6f19783,372,9.303185,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae Hydrogenophaga,Deltaproteobacteria bacterium strain D1FMe1.001,2026735.299,734.0,0.9946,2,,
d9c40d1f962d51a60b4d273b9a68f9e7,373,0.008758,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_7617 midas_s_7617,metagenome,256318.64,706.0,0.9786,8,,
d9d068664dc293c8a55ca8d605c7d966,372,0.004686,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
d9d0d60349a16f8354c90ad68f542bd0,375,0.001466,Bacteria Armatimonadota Fimbriimonadia Fimbriimonadales Fimbriimonadaceae midas_g_57422 midas_s_64391,uncultured Armatimonadetes bacterium MFD02832.bin.1.170,157466.66,720.0,0.984,6,,
d9e3d8b7cb311dd2f52acd7c23b42438,374,0.001666,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Rhodanobacteraceae Ahniella,Anaerolineales bacterium SMAG_U186,2073117.1083,683.0,0.9652,13,,
d9f41ca096eeb883de3ecd6b10dce0f8,370,0.000556,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,591.0,0.9196,30,,
da08cf4beac0ca5ecca675ec1dbfc3b0,372,1.648352,Bacteria Bacteroidota Ignavibacteria SJA-28 midas_f_31 midas_g_1955 midas_s_14008,Ignavibacteria bacterium strain SSF34,2053306.133,729.0,0.9919,3,,
da0e6548b94c1dd00fb07e21f3ac6643,370,0.02114,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Rhodanobacteraceae Dokdonella,Xanthomonadaceae bacterium PS02065,2991473.5,592.0,0.922,31,,Lysobacteraceae
da3b50d07ad4fb09f3967bf2f1a273ed,372,0.347344,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Rhodoferax sp. GSA243-2,2576305.3,744.0,1.0,0,Rhodoferax,Comamonadaceae
da401aa3f6be79160d5824f407330799,370,0.000617,Bacteria Bacteroidota Bacteroidia Flavobacteriales Weeksellaceae Chryseobacterium,Chryseobacterium sp. EO14,2950551.3,730.0,0.9946,2,Chryseobacterium,Weeksellaceae
da51071d69c2707eb3220f111d2f8841,370,0.001389,Bacteria Bacteroidota Bacteroidia Flavobacteriales Weeksellaceae Bergeyella midas_s_31097,Planobacterium sp. GCR5,2771435.3,725.0,0.9919,3,Chryseobacterium,Weeksellaceae
da56286842ceea19f755d8a7df3a67f5,370,0.103627,Bacteria Bacteroidota Bacteroidia Chitinophagales 37-13 midas_g_11689 midas_s_11926,Bacteroidota bacterium KLAP33,1898104.3901,740.0,1.0,0,,
da795dae0d37336450590d4de7546e85,374,0.013378,Bacteria Firmicutes Bacilli,Mycobacterium tuberculosis ERR1873555,1773.18193,594.0,0.92,30,Mycobacterium,Mycobacteriaceae
da898af44ce858c2bbb2450a94b98d51,372,0.00141,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Phreatobacter midas_s_58823,Methylocystis sp. strain M038S2SP1A33QC,1911079.32,729.0,0.9919,3,Methylocystis,Methylocystaceae
da8e11db2a5991af0711e561cc470b28,376,0.171673,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_30400 midas_s_30400,uncultured bacterium SRR5576004_bin.38_CONCOCT_v1.1_MAG,77133.3915,727.0,0.9867,5,,
da910b55da76b9c155b38882001e8d57,374,0.001611,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Denitratisoma,Betaproteobacteria bacterium strain AalW_18-Q3-R10-53_MAXAC.393,1891241.417,748.0,1.0,0,,
da928e5c49c8d9087e3f9394821de986,374,0.001308,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Rhodanobacteraceae Tahibacter Tahibacter_caeni,Tahibacter sp. UC22_41,3350178.3,748.0,1.0,0,Tahibacter,Rhodanobacteraceae
da9a89264fb33c30c7d708837cf325dc,376,0.214162,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_16643 midas_s_82343,uncultured Chloroflexia bacterium MFD04716.bin.2.159,1672391.947,727.0,0.9867,5,,
da9e8bf0b066024bbb14244b580a1af8,371,0.00066,Bacteria Patescibacteria Gracilibacteria midas_o_47192 midas_f_47192 midas_g_71310 midas_s_71310,Patescibacteria group bacterium UBA5532,1948831.3,534.0,0.9721,50,,
daa77caa8a4b4634298825b012419e0b,373,0.001905,Bacteria Proteobacteria Gammaproteobacteria Enterobacterales Idiomarinaceae Aliidiomarina midas_s_112799,Aliidiomarina maris strain CF12-14,531312.4,746.0,1.0,0,Aliidiomarina,Idiomarinaceae
daa87b70c3ac250917c4ea1630a9f869,376,0.000977,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae Ca_Flexicrinis,Chloroflexi bacterium strain Fred_18-Q3-R57-64_MAXAC.112,2026724.1150,707.0,0.9761,9,,
dab16aec7b2563987b61df08c90f7210,376,0.180798,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae OLB15 midas_s_30245,Anaerolineae bacterium F3_97,2052143.979,752.0,1.0,0,,
dabc9f9604ba21ee96d2587a53735805,372,0.000986,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_23911 midas_s_50550,uncultured Gammaproteobacteria bacterium MFD09206.bin.2.29,86473.1743,476.0,0.859,54,,
dacb010cb72c4097bb501382b7affd0d,372,0.001945,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia midas_s_37003,Devosia sp. M6-77 strain aCIP1116281,2490941.3,739.0,0.9973,1,Devosia,Devosiaceae
dadde95b85df73e01cca65790386d1ab,369,0.000604,Bacteria Bacteroidota Bacteroidia Cytophagales Spirosomaceae midas_g_6909 midas_s_6909,Spirosomataceae bacterium MAG_MBR_H10.89,2902720.28,733.0,0.9973,1,,Spirosomataceae
daec04577d1843ad73efa35de1d48151,372,0.003056,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium,Hyphomicrobium sp. CS1GBMeth3,1892845.3,744.0,1.0,0,Hyphomicrobium,Hyphomicrobiaceae
dafdd655262ce0d4488790934783ee52,393,0.000407,Bacteria Chloroflexi Anaerolineae Ardenticatenales Ca_Promineofilaceae Ca_Leptovillus midas_s_13373,Chloroflexi bacterium strain Kalu_18-Q3-R12-55_BATAC.47,2026724.1154,764.0,0.9873,5,,
db0d2bf7b96d4430d6b5d3fc5f364e47,382,0.000915,Bacteria,Alphaproteobacteria bacterium SD4487_NP_metabta_bins_sens.tsv.325_sub,1913988.3177,181.0,0.8344,129,,
db2f48edfc3112c798c3a4e38f820efc,388,0.001121,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Taibaiella midas_s_11131,Parabacteroides sp. RA_AS_maxbin.228_sub,1869337.100,763.0,0.9974,3,Parabacteroides,Tannerellaceae
db41ebd5c8fc44b26a3d7d93bc12bb21,374,0.003944,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Thauera sp. JM12B12,3142262.4,743.0,0.9973,1,Thauera,Zoogloeaceae
db4ad64ea34adaaaa9ca75c5932380d4,371,0.000728,Bacteria Bacteroidota Bacteroidia Cytophagales Cyclobacteriaceae Algoriphagus midas_s_49425,Algoriphagus sp. D3-2-R+10 D3-2-R+10 strain D3-2-R+10,3103948.3,732.0,0.9946,2,Algoriphagus,Cyclobacteriaceae
db55a9c648dcd7536814f7d1947411d7,372,0.004153,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Acidovorax soli strain S00198,592050.5,744.0,1.0,0,Acidovorax,Comamonadaceae
db628ad3c7c74e0f34fde43ed0c3c1be,372,0.074813,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,uncultured beta proteobacterium MFD04716.bin.1.66,86027.1317,724.0,0.9892,4,,
db6c7ce1a37e8601f346ff1365721965,486,0.078271,Bacteria,Gammaproteobacteria bacterium HK-STAS-PROT-136,1913989.2642,226.0,0.9831,237,,
dba0a15607f28d43f841277b0dee4d31,389,0.00182,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Terrimonas,Chitinophagales bacterium strain UWPOB_CHIT3,2448779.36,768.0,0.9949,2,,
dba97157790aa3144e9464a03e0fe5ea,369,0.006874,Bacteria Spirochaetota Brevinematia Brevinematales Brevinemataceae midas_g_100288,uncultured Spirochaetota bacterium MFD01476.bin.3.353,460511.73,653.0,0.9539,17,,
dbab3a338ecbc85250418504ab8a55b6,374,0.00122,Bacteria Planctomycetota OM190 midas_o_2104 midas_f_2104 midas_g_75748 midas_s_75748,Planctomycetes bacterium OFTM109,2026780.864,621.0,0.9332,25,,
dbe506174c12c1493c6811c87f0b110f,372,0.00044,Bacteria Planctomycetota Planctomycetes Planctomycetales Rubinisphaeraceae Planctomicrobium,Planctomicrobium piriforme strain DSM 26348,1576369.4,679.0,0.9651,13,Planctomicrobium,Planctomycetaceae
dbe9dee2adc8e3d22f409d232684ecb0,374,0.000375,Bacteria Bdellovibrionota Bdellovibrionia Bdellovibrionales Bdellovibrionaceae OM27_clade midas_s_4326,Myxococcota bacterium ME2015-09-01_3300035663_group6_bin73,2818507.450,738.0,0.9947,2,,
dbecc9e8493f9f9f3816c44467a0b7d4,375,0.001574,Bacteria Actinobacteriota Actinobacteria Propionibacteriales Nocardioidaceae midas_g_2796 midas_s_5042,Nocardioides sp. AS_Ams2_Bin10,35761.152,750.0,1.0,0,Nocardioides,Nocardioidaceae
dbecddfdb4c39e60616c3958d43cfc8e,372,0.002439,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Bradyrhizobium,Bradyrhizobium manausense strain SZCCT0433,989370.12,739.0,0.9973,1,Bradyrhizobium,Nitrobacteraceae
dc0ea7878cef93431f59cb8b65ab917b,374,0.001011,Bacteria Armatimonadota midas_c_216 midas_o_216 midas_f_216,uncultured Armatimonadetes bacterium MFD02416.bin.3.344,157466.59,678.0,0.9626,14,,
dc13b8c16cf1e2b85312a3be641ab6a6,374,0.000805,Bacteria Planctomycetota Planctomycetes Pirellulales Pirellulaceae midas_g_25171,Thermoguttaceae bacterium 5d2646e0-01ad-46f9-a460-09296c79865c,2691551.100,733.0,0.992,3,,Thermoguttaceae
dc31e25fc97ff80cb4e60cc44772cfb9,373,0.00119,Bacteria Verrucomicrobiota Kiritimatiellae Kiritimatiellales Kiritimatiellaceae MSBL3,Verrucomicrobia bacterium UBA5540,1948267.3,726.0,0.9893,4,,
dc6be2f46ce522b6dfa787fc79fa88e1,374,0.001111,Bacteria Myxococcota Polyangia Polyangiales Polyangiaceae Aetherobacter midas_s_3054,uncultured delta proteobacterium MFD09495.bin.2.10,34034.866,723.0,0.9866,5,,
dc72d9f5977d2189d1b3c9893811724d,413,0.001486,Bacteria,Mycobacterium tuberculosis SRS991825,1773.5825,192.0,0.8009,151,Mycobacterium,Mycobacteriaceae
dc8f5ffb4f5fe578b41f078fe854247c,372,0.006791,Bacteria Proteobacteria Alphaproteobacteria Micropepsales Micropepsaceae midas_g_4351 midas_s_25613,Mucilaginibacter sp. RYN_323,1882438.36,739.0,0.9973,1,Mucilaginibacter,Sphingobacteriaceae
dc8f9e7232861151ffbc9d9dcb834eca,370,0.913563,Bacteria Bacteroidota Bacteroidia Chitinophagales Saprospiraceae Phaeodactylibacter midas_s_10120,Saprospiraceae bacterium strain BA3,2202734.37,740.0,1.0,0,,Saprospiraceae
dcbadf283ea57fc4a8093269172ea5c3,374,0.002038,Bacteria Bdellovibrionota Oligoflexia 0319-6G20 midas_f_3092 midas_g_4299 midas_s_53299,Oligoflexia bacterium MFD09671.bin.1.114,2599941.102,653.0,0.9492,19,,
dcbcb6e5d96b22d4d249f79f462455ff,374,0.009705,Bacteria Desulfobacterota Syntrophia Syntrophales Smithellaceae Smithella Smithella_propionica,Smithellaceae bacterium 28a06b0b-966f-4d1b-b133-abbbdd0ba6e7,2964540.102,738.0,0.9947,2,,Smithellaceae
dcc165b336217fc326df247c11115217,374,0.000607,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_5792 midas_g_5834 midas_s_70890,Anaerolineaceae bacterium 6_bin.133,2024896.394,693.0,0.9706,11,,Anaerolineaceae
dcc3a9511ff610de63c3c85def6563af,374,0.001029,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae,Dechloromonas sp. strain EsbW_18-Q3-R4-48_BATAC.463,1917218.11,728.0,0.9893,4,Dechloromonas,Azonexaceae
dccb07622e900a3bc9ccc71fc09b9778,370,0.53813,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae midas_g_36817 midas_s_59647,Spirochaetota bacterium SOY_31_metabat_206,2202144.358,700.0,0.9784,8,,
dcdae59f0222790eed02081048dbf0c6,374,0.001202,Bacteria Actinobacteriota Thermoleophilia Solirubrobacterales 67-14 midas_g_52 midas_s_53589,uncultured Solirubrobacterales bacterium MFD09779.bin.1.78,768556.461,698.0,0.9733,10,,
dce7c5b4e339227f2fa57b59ae3cc8df,374,0.002582,Bacteria Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae Ca_Villigracilis Ca_Villigracilis_propinquus,Anaerolineales bacterium strain OdNW_18-Q3-R42-56_BATAC.378,2073117.71,748.0,1.0,0,,
dcf148cbd702a269d6414a568bc95f4c,374,0.000809,Bacteria SAR324_cladeMarine_group_B midas_c_814 midas_o_928 midas_f_11219 midas_g_81136 midas_s_115744,Thermodesulfobacteriota bacterium MAG148,2202153.241,648.0,0.9465,20,,
dcf705f41807b8eadce3732c3f03417b,387,0.000436,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Terrimonas,Chitinophagales bacterium strain UWPOB_CHIT3,2448779.36,757.0,0.9897,4,,
dd060d108b81f57b82ea08c8f4bc0ed5,372,0.0011,Bacteria Firmicutes Negativicutes Veillonellales-Selenomonadales Sporomusaceae midas_g_3252,Veillonellaceae bacterium strain AS27yjCOA_2,2049049.19,714.0,0.9839,6,,Veillonellaceae
dd10382b168dfae06ebb444f08f57651,375,0.026954,Bacteria Patescibacteria Microgenomatia Ca_Pacebacteria midas_f_46393 midas_g_46393,Candidatus Pacebacteria bacterium GW2011_GWF2_38_9,1618472.4,700.0,0.9733,10,,
dd158192070641efe3c82d6f831d834f,374,0.047734,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae midas_g_17587 midas_s_100898,Nodosilinea sp. LEGE 07088,2777968.3,713.0,0.9813,7,Nodosilinea,Nodosilineaceae
dd21a34ccb5b7f3a3e791e0b58806ddc,372,1.004558,Bacteria Bacteroidota Ignavibacteria SJA-28 midas_f_31 midas_g_4708 midas_s_4708,Candidatus Kapaibacterium sp. SO_2016_LW3_3,2447898.180,739.0,0.9973,1,Candidatus Kapaibacterium,Candidatus Kapaibacteriaceae
dd2ec12b5ae86c01f41c1e1a64043646,372,0.176814,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Ochrobactrum Ochrobactrum_pseudogrignonense,Brucella sp. BTU1,2840456.3,744.0,1.0,0,Ochrobactrum,Brucellaceae
dd3579a767a818f63ec4ffa7d6debad8,374,0.052043,Bacteria Firmicutes Bacilli Bacillales Bacillaceae,Paenalkalicoccus suaedae M4U3P1,2592382.6,748.0,1.0,0,Paenalkalicoccus,Bacillaceae
dd5ec5e3a4d1362dff68210468e8fa09,370,0.015375,Bacteria Bacteroidota Bacteroidia Sphingobacteriales KD1-131 midas_g_13035,Geobacteraceae bacterium strain Cfx3-08,2282154.14,695.0,0.9757,9,,Geobacteraceae
dd68406ba66e0da4345a5cf751dfa60d,376,0.002219,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_2842,Chloroflexi bacterium ANAER1,2026724.1494,707.0,0.9761,9,,
dd6a3a614f9ac089028e62334751b096,370,0.02811,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Sphingobacteriaceae Pedobacter,Pseudomonadota bacterium UR_AS_maxbin.032_sub,1977087.4909,740.0,1.0,0,,
