MAG,protein_id,KO,gene,pathway,step
coasm_bin.538,contig_28288_pilon_18,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.538,contig_28288_pilon_23,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_28288_pilon_24,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_28288_pilon_25,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_54995_pilon_8,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.538,contig_54995_pilon_9,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.538,contig_54995_pilon_10,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.538,contig_60728_pilon_154,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.538,contig_60728_pilon_172,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.538,contig_60728_pilon_173,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.538,contig_60728_pilon_174,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.538,contig_60707_pilon_1,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.538,contig_38570_pilon_52,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_38570_pilon_53,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_38570_pilon_54,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_38570_pilon_55,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_38570_pilon_85,K01895,acs,Acetate,Acetate_activation
coasm_bin.538,contig_38570_pilon_86,K01895,acs,Acetate,Acetate_activation
coasm_bin.539,contig_6624_pilon_573,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.539,contig_6624_pilon_914,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.539,contig_6624_pilon_1027,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.539,contig_6624_pilon_1538,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.539,contig_6624_pilon_1539,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.539,contig_6624_pilon_1715,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.539,contig_6624_pilon_2095,K01895,acs,Acetate,Acetate_activation
coasm_bin.539,contig_6624_pilon_2096,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.539,contig_6624_pilon_2107,K01895,acs,Acetate,Acetate_activation
coasm_bin.539,contig_6624_pilon_2165,K00626,phaA,PHA,PHA_synthesis
coasm_bin.539,contig_6624_pilon_2243,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.539,contig_6624_pilon_2256,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.539,contig_6624_pilon_2324,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.539,contig_6624_pilon_2390,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.539,contig_6625_pilon_80,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.539,contig_6625_pilon_145,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.54,contig_13456_pilon_2,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.54,contig_13456_pilon_3,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.54,contig_13456_pilon_4,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.54,contig_13456_pilon_5,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.54,contig_44533_pilon_29,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.54,contig_29857_pilon_63,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.54,contig_27430_pilon_32,K00626,phaA,PHA,PHA_synthesis
coasm_bin.54,contig_27430_pilon_33,K01720,prpD,Propionate_PHV,Methylcitrate_cycle
coasm_bin.54,contig_32379_pilon_41,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.54,contig_55625_pilon_194,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.54,contig_55625_pilon_195,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.54,contig_19639_pilon_28,K01895,acs,Acetate,Acetate_activation
coasm_bin.54,contig_61344_pilon_104,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.54,contig_60335_pilon_10,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.540,contig_39166_pilon_44,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.540,contig_39166_pilon_46,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.540,contig_39166_pilon_47,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.540,contig_39166_pilon_48,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.540,contig_31701_pilon_9,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_31701_pilon_10,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_31701_pilon_34,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_31701_pilon_35,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_31701_pilon_36,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_33790_pilon_16,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_18992_pilon_44,K00925,ackA,Acetate,Acetate_activation
coasm_bin.540,contig_18992_pilon_45,K00634,pta,Acetate,Acetate_activation
coasm_bin.540,contig_41550_pilon_1,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.540,contig_41550_pilon_32,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.540,contig_41550_pilon_33,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.540,contig_41550_pilon_34,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.540,contig_41550_pilon_35,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.540,contig_41550_pilon_36,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.540,contig_41550_pilon_37,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.540,contig_41550_pilon_38,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.540,contig_41550_pilon_39,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.540,contig_41550_pilon_40,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.540,contig_41550_pilon_64,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_41550_pilon_126,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.540,contig_41550_pilon_127,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.540,contig_41550_pilon_134,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.540,contig_41550_pilon_135,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.540,contig_26642_pilon_17,K03821,phaC,PHA,PHA_synthesis
coasm_bin.540,contig_45466_pilon_106,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_45466_pilon_107,K00023,phaB,PHA,PHA_synthesis
coasm_bin.540,contig_37374_pilon_91,K01895,acs,Acetate,Acetate_activation
coasm_bin.540,contig_37374_pilon_91,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.540,contig_37374_pilon_96,K01895,acs,Acetate,Acetate_activation
coasm_bin.540,contig_9874_pilon_18,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_9874_pilon_26,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_29290_pilon_9,K01895,acs,Acetate,Acetate_activation
coasm_bin.540,contig_29290_pilon_43,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_29290_pilon_48,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_53726_pilon_226,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.540,contig_26132_pilon_20,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_22707_pilon_14,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_61739_pilon_153,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_61739_pilon_161,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_40255_pilon_25,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_40255_pilon_150,K00925,ackA,Acetate,Acetate_activation
coasm_bin.540,contig_40255_pilon_151,K00634,pta,Acetate,Acetate_activation
coasm_bin.540,contig_20541_pilon_5,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_62107_pilon_34,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.540,contig_30199_pilon_90,K03821,phaC,PHA,PHA_synthesis
coasm_bin.540,contig_52041_pilon_8,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.540,contig_52041_pilon_17,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.540,contig_47280_pilon_47,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_47280_pilon_48,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_47280_pilon_88,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.540,contig_47280_pilon_130,K05973,phaZ,PHA,PHA_degradation
coasm_bin.540,contig_47280_pilon_131,K05973,phaZ,PHA,PHA_degradation
coasm_bin.540,contig_32880_pilon_20,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_32880_pilon_27,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_56126_pilon_39,K00626,phaA,PHA,PHA_synthesis
coasm_bin.540,contig_56126_pilon_98,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.542,contig_15239_pilon_155,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.542,contig_15239_pilon_173,K00626,phaA,PHA,PHA_synthesis
coasm_bin.542,contig_15239_pilon_279,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.542,contig_15239_pilon_461,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.542,contig_15239_pilon_656,K00626,phaA,PHA,PHA_synthesis
coasm_bin.542,contig_15239_pilon_679,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.542,contig_31697_pilon_3,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.542,contig_31697_pilon_4,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.542,contig_31697_pilon_203,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.542,contig_31697_pilon_250,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.542,contig_31697_pilon_251,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.542,contig_31697_pilon_252,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.542,contig_31697_pilon_253,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.542,contig_31697_pilon_461,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.542,contig_31697_pilon_653,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.542,contig_31697_pilon_689,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.542,contig_31697_pilon_825,K00702,glgB,Glycogen,Glycogen_branching
coasm_bin.542,contig_31697_pilon_827,K01720,prpD,Propionate_PHV,Methylcitrate_cycle
coasm_bin.542,contig_31697_pilon_1096,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.542,contig_31697_pilon_1097,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.542,contig_31697_pilon_1362,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.542,contig_31697_pilon_1460,K01895,acs,Acetate,Acetate_activation
coasm_bin.542,contig_31697_pilon_1605,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.542,contig_31697_pilon_1606,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.542,contig_31697_pilon_1700,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.543,contig_35522_pilon_75,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.543,contig_35522_pilon_291,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.543,contig_35522_pilon_296,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.543,contig_35522_pilon_297,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.543,contig_35522_pilon_298,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.543,contig_35522_pilon_605,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.543,contig_35522_pilon_606,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.543,contig_35522_pilon_625,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.543,contig_35522_pilon_726,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.543,contig_35522_pilon_1000,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.543,contig_11244_pilon_168,K00702,glgB,Glycogen,Glycogen_branching
coasm_bin.543,contig_11244_pilon_175,K00702,glgB,Glycogen,Glycogen_branching
coasm_bin.543,contig_11244_pilon_229,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_229,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_230,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_231,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_232,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.543,contig_11244_pilon_234,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.543,contig_11244_pilon_267,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.543,contig_11244_pilon_518,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_550,K00626,phaA,PHA,PHA_synthesis
coasm_bin.543,contig_11244_pilon_604,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.543,contig_11244_pilon_770,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_908,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.543,contig_11244_pilon_954,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.543,contig_11244_pilon_1017,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.543,contig_11244_pilon_1066,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.543,contig_11244_pilon_1291,K00626,phaA,PHA,PHA_synthesis
coasm_bin.543,contig_11244_pilon_1606,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_1654,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.543,contig_11244_pilon_1714,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.543,contig_11244_pilon_1862,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_2018,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.543,contig_11244_pilon_2213,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.543,contig_11244_pilon_2301,K00626,phaA,PHA,PHA_synthesis
coasm_bin.543,contig_11244_pilon_2346,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_2347,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_2348,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_2349,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_2440,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.543,contig_11244_pilon_2534,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.543,contig_11244_pilon_2548,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.543,contig_11244_pilon_2990,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.543,contig_11244_pilon_3049,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_3205,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_3414,K00626,phaA,PHA,PHA_synthesis
coasm_bin.543,contig_11244_pilon_3420,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_11244_pilon_3445,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.543,contig_11244_pilon_3697,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.543,contig_35523_pilon_106,K00626,phaA,PHA,PHA_synthesis
coasm_bin.543,contig_35523_pilon_114,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.543,contig_35523_pilon_422,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.543,contig_35523_pilon_442,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.543,contig_35523_pilon_574,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.543,contig_35523_pilon_1017,K00626,phaA,PHA,PHA_synthesis
coasm_bin.543,contig_35523_pilon_1024,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.543,contig_35523_pilon_1210,K01895,acs,Acetate,Acetate_activation
coasm_bin.543,contig_35523_pilon_1318,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.543,contig_35523_pilon_1350,K01895,acs,Acetate,Acetate_activation
coasm_bin.547,contig_42410_pilon_7,K05973,phaZ,PHA,PHA_degradation
coasm_bin.547,contig_37091_pilon_13,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.547,contig_8167_pilon_17,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.547,contig_8167_pilon_18,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.547,contig_8167_pilon_19,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.547,contig_8167_pilon_21,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.547,contig_51020_pilon_5,K03821,phaC,PHA,PHA_synthesis
coasm_bin.548,contig_19630_pilon_15,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.548,contig_19630_pilon_20,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.548,contig_19630_pilon_54,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.548,contig_62025_pilon_40,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.548,contig_61036_pilon_5,K00626,phaA,PHA,PHA_synthesis
coasm_bin.548,contig_35744_pilon_15,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.548,contig_20745_pilon_18,K01895,acs,Acetate,Acetate_activation
coasm_bin.548,contig_20745_pilon_42,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.548,contig_30828_pilon_33,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.548,contig_61205_pilon_12,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.548,contig_61205_pilon_18,K00626,phaA,PHA,PHA_synthesis
coasm_bin.548,contig_61205_pilon_44,K00925,ackA,Acetate,Acetate_activation
coasm_bin.548,contig_17113_pilon_15,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.548,contig_32964_pilon_9,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.548,contig_61817_pilon_28,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.548,contig_41260_pilon_22,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.548,contig_41260_pilon_23,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.55,contig_58184_pilon_330,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.55,contig_58184_pilon_332,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.55,contig_58184_pilon_333,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.55,contig_58184_pilon_334,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.55,contig_58184_pilon_335,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.55,contig_9218_pilon_450,K01720,prpD,Propionate_PHV,Methylcitrate_cycle
coasm_bin.55,contig_9218_pilon_467,K01895,acs,Acetate,Acetate_activation
coasm_bin.55,contig_9218_pilon_520,K00634,pta,Acetate,Acetate_activation
coasm_bin.55,contig_9218_pilon_642,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.55,contig_9218_pilon_684,K03821,phaC,PHA,PHA_synthesis
coasm_bin.55,contig_9218_pilon_1082,K03821,phaC,PHA,PHA_synthesis
coasm_bin.55,contig_9218_pilon_1103,K01895,acs,Acetate,Acetate_activation
coasm_bin.55,contig_9218_pilon_1191,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.55,contig_9218_pilon_1192,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.55,contig_9218_pilon_1193,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.55,contig_9218_pilon_1195,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.55,contig_9218_pilon_1301,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.55,contig_9218_pilon_1421,K00626,phaA,PHA,PHA_synthesis
coasm_bin.55,contig_9218_pilon_1505,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.55,contig_9218_pilon_1508,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.55,contig_9218_pilon_1537,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.55,contig_9218_pilon_1538,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.55,contig_9218_pilon_1609,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.55,contig_9218_pilon_1610,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.55,contig_9218_pilon_1660,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.55,contig_9218_pilon_1661,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.55,contig_9218_pilon_1689,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.55,contig_9218_pilon_1769,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.55,contig_9218_pilon_2055,K00626,phaA,PHA,PHA_synthesis
coasm_bin.55,contig_9218_pilon_2056,K00023,phaB,PHA,PHA_synthesis
coasm_bin.55,contig_9218_pilon_2235,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.55,contig_9218_pilon_2457,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.55,contig_9218_pilon_2487,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.55,contig_9218_pilon_2751,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.55,contig_9218_pilon_2771,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.55,contig_9218_pilon_3130,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.55,contig_60669_pilon_163,K00925,ackA,Acetate,Acetate_activation
coasm_bin.55,contig_60669_pilon_169,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.55,contig_60669_pilon_211,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.55,contig_60669_pilon_212,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.55,contig_60669_pilon_222,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.55,contig_60669_pilon_278,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.55,contig_60669_pilon_279,K00371,narH/narY/nxrB,Denitrification,NO3_to_NO2
coasm_bin.55,contig_60669_pilon_282,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.55,contig_60669_pilon_352,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.55,contig_60669_pilon_355,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.55,contig_60669_pilon_358,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.55,contig_60669_pilon_360,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.551,contig_41725_pilon_299,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.551,contig_21169_pilon_763,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.551,contig_21169_pilon_841,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.551,contig_21169_pilon_912,K01895,acs,Acetate,Acetate_activation
coasm_bin.551,contig_21169_pilon_1040,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.551,contig_21169_pilon_1386,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.551,contig_21169_pilon_1387,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.551,contig_21169_pilon_1468,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.551,contig_19342_pilon_402,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.551,contig_19342_pilon_858,K00626,phaA,PHA,PHA_synthesis
coasm_bin.551,contig_19342_pilon_948,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.551,contig_19342_pilon_1392,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.555,contig_27653_pilon_66,K00626,phaA,PHA,PHA_synthesis
coasm_bin.555,contig_17158_pilon_158,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.555,contig_4264_pilon_157,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.555,contig_4264_pilon_158,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.555,contig_4264_pilon_170,K00626,phaA,PHA,PHA_synthesis
coasm_bin.555,contig_4264_pilon_193,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.555,contig_4264_pilon_197,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.555,contig_4264_pilon_199,K00700,glgA,Glycogen,Glycogen_synthesis
