sample_id,abundance_day,op_day,date,note,COD-Inf [mg/L],COD-Inf [mg/L]#2,P-Inf [mg/L],P-return [mg/L],N-Inf [mg/L],N-Inf [mg/L]#2,COD:P,COD:N,N:P,P_An-1 [mg/L],Acetate ppm [mg/L],Propionate ppm [mg/L],Acetate ppm [COD mg/L],Propionate ppm [COD mg/L],COD_An_1 [COD mg/L],P_An-2 [COD mg/L],Acetate ppm [mg/L]#2,Propionate ppm [mg/L]#2,COD_An_2 [COD mg/L],DO_An-1 [mg/L],DO_An-2 [mg/L],OPR_An-1 [mV],OPR_An-2 [mV],An_time [minutes],P_Ax-1 [mg/L],N_Ax-1 [mg/L],P_Ax-2 [mg/L],N_Ax-2 [mg/L],peakN2O [mg/L],pN2O_time [minutes],ORP_Ax-2 [mV],Ax_react_time [minutes],Ax_time [minutes],P_A-1 [mg/L],P_A-2 [mg/L],A_time [minutes],MLSS,MLSS [avg],SRT,COD removal [COD%],N removal [N%],N to N2O conversion [N2O%],P removal [P%],Cod removal (ppm) [COD-ppm],N removal (ppm) [N-ppn],P removal (ppm) [P-ppm],Anoxic P removal [ANO-P-ppm],Aerobic P removal [AER-P-ppm],COD removal [COD%]#2,N removal [N%]#2,N to N2O conversion [N2O%]#2,P removal [P%]#2,denitrification rate [mg NO2–N  h−1],specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],specific denitrifying P uptake rate,anoxic:aerobic P uptake rate ratio
,432.0,671.0,2025-10-06,,,,14.400000000000002,,29.0,,,,4.027777777777777,,,,,,,,,,,,,,,80.0,,29.0,14.15,0.0,,,,139.0,240.0,14.15,9.04,40.0,,,,,1.0,,0.3722222222222224,,29.0,5.360000000000003,,5.110000000000001,,1.0,,0.3722222222222224,12.51798561151079,,4.71,87.7
,433.0,672.0,2025-10-07,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,14.5,0.0,10.53,,,141.0,240.0,14.5,9.95,40.0,,,,,,,,,0.0,,,4.550000000000001,,,,,,,4.71,87.7
,434.0,673.0,2025-10-08,,,,,,0.0,,,,,16.200000000000003,,,0.0,0.0,0.0,,,,0.0,,,,,80.0,,,,0.0,9.74,,,161.0,240.0,,,40.0,,,,,,,,,0.0,,,,,,,,,,4.71,87.7
,435.0,674.0,2025-10-09,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,9.11,,,145.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.71,87.7
B87,436.0,675.0,2025-10-10,,,,11.070000000000002,2.115,33.1,,,,5.9801264679313455,7.65,,,0.0,0.0,0.0,14.8,,,0.0,,,,,80.0,14.8,33.1,7.15,0.0,8.75,,,195.0,240.0,7.15,4.0200000000000005,40.0,,,,,1.0,0.2643504531722054,0.6368563685636857,,33.1,7.050000000000002,7.650000000000001,3.129999999999999,,1.0,,0.6368563685636857,,,4.71,87.7
,437.0,676.0,2025-10-11,no addition of nitrite,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.06,,,81.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.71,87.7
,438.0,677.0,2025-10-12,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.04,,,1.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,4.71,87.7
,439.0,678.0,2025-10-13,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.04,,,1.0,240.0,,,40.0,,3200.0,,,,,,,,,,,,,,,,,4.71,87.7
,440.0,679.0,2025-10-14,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,4.11,,,117.0,240.0,,,40.0,,3200.0,,,,,,,,,,,,,,,,,4.71,87.7
,441.0,680.0,2025-10-15,,,,14.76,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,3.28,0.0,7.36,,,125.0,240.0,3.28,0.0,40.0,,3200.0,,,,,1.0,,0.0,14.76,,3.28,,,,,,,4.71,87.7
,442.0,681.0,2025-10-16,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,9.23,,,163.0,240.0,,,40.0,,3200.0,,,,,,,,,,,,,,,,,4.71,87.7
,443.0,682.0,2025-10-17,,,,,,33.2,,,,,,,,,,,,,,,,,,,80.0,34.0,33.2,2.285,0.0,8.14,,,189.0,240.0,2.285,0.054,40.0,3200.0,3380.000000000018,,,1.0,0.2451807228915663,,,33.2,,31.715,2.2310000000000003,,1.0,,,,3.1182492720954085,4.71,87.7
,444.0,683.0,2025-10-18,,,,14.755999999999997,1.222,0.0,,,,,8.6,,,,,0.0,34.0,,,,,,,,80.0,,,,,8.18,,,183.0,240.0,,,40.0,,3380.000000000018,,,,,,,,,,,,,,,,,4.71,87.7
B88,445.0,684.0,2025-10-19,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,9.72,,,169.0,240.0,,,40.0,,3380.000000000018,,,,,,,,,,,,,,,,,4.71,87.7
,446.0,685.0,2025-10-20,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,10.09,,,147.0,240.0,,,40.0,,3560.000000000018,,,,,,,,,,,,,,,,,4.71,87.7
,447.0,686.0,2025-10-21,aerbic mix COD batch test,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,4.12,,,161.0,240.0,,,40.0,3560.0000000000364,3560.000000000018,,,,,,,,,,,,,,,,,4.71,87.7
,448.0,687.0,2025-10-22,,,,14.755999999999997,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,9.75,0.0,8.04,,,187.0,240.0,9.75,7.15,40.0,,3560.000000000018,,,,,0.5154513418270533,,0.0,7.605999999999997,,2.6000000000000005,,,,,,,4.71,87.7
B89,449.0,688.0,2025-10-23,Switch COD to pro:ace = 1:1; gas 0.2 to 0.1 lPM,,,14.755999999999997,,0.0,,,,,,,,,,,,,,,,3.14,,,80.0,,,13.25,0.0,8.3,,,205.0,240.0,13.25,10.75,40.0,,3560.000000000018,,,,,0.2714827866630521,,0.0,4.005999999999997,,2.5,,,,,,,4.71,87.7
,450.0,689.0,2025-10-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,7.99,,,191.0,240.0,,,40.0,3560.0,3560.0,,,,,,,,,,,,,,,,,,
,451.0,690.0,2025-10-25,VII,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,8.22,,,177.0,240.0,,,40.0,,3560.0,,,,,,,,,,,,,,,,,,
,452.0,691.0,2025-10-26,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,8.33,,,195.0,240.0,,,40.0,,3560.0,,,,,,,,,,,,,,,,,,
,453.0,692.0,2025-10-27,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,8.82,,,231.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,,
,454.0,693.0,2025-10-28,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,9.09,,,197.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,,
,455.0,694.0,2025-10-29,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,9.73,,,167.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,,
,456.0,695.0,2025-10-30,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,16.84,,,177.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,,
,457.0,696.0,2025-10-31,nitrite to 25,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,13.16,,,229.0,240.0,,,40.0,,3250.0,,,,,,,,,,,,,,,,,,
,458.0,697.0,2025-11-01,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.47,,,3.0,240.0,,,40.0,,3250.0,,,,,,,,,,,,,,,,,,
,459.0,698.0,2025-11-02,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.73,,,119.0,240.0,,,40.0,,3250.0,,,,,,,,,,,,,,,,,,
,460.0,699.0,2025-11-03,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.07,,,53.0,240.0,,,40.0,,3250.0,,,,,,,,,,,,,,,,,,
,461.0,700.0,2025-11-04,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.3,,,47.0,240.0,,,40.0,3250.0,3250.0,,,,,,,,,,,,,,,,,,
,462.0,701.0,2025-11-05,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.3,,,45.0,240.0,,,40.0,,3250.0,,,,,,,,,,,,,,,,,,
,463.0,702.0,2025-11-06,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.26,,,39.0,240.0,,,40.0,,3250.0,,,,,,,,,,,,,,,,,,
B90,464.0,703.0,2025-11-07,nitrite 20 ,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.2,,,39.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,465.0,704.0,2025-11-08,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.1,,,25.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,466.0,705.0,2025-11-09,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.11,,,43.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,467.0,706.0,2025-11-10,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.09,,,65.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,468.0,707.0,2025-11-11,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.1,,,43.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,469.0,708.0,2025-11-12,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.12,,,41.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,470.0,709.0,2025-11-13,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.14,,,35.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,471.0,710.0,2025-11-14,,,,,,0.0,,,,,,20.649,70.714,22.032483,107.060996,,,,,,,,,,80.0,,,,,0.17,,,37.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,472.0,711.0,2025-11-15,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.16,,,35.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,473.0,712.0,2025-11-16,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.2,,,35.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,474.0,713.0,2025-11-17,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.23,,,35.0,240.0,,,40.0,,3140.000000000009,,,,,,,,,,,,,,,,,8.31,65.125
,475.0,714.0,2025-11-18,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.23,,,39.0,240.0,,,40.0,,3140.000000000009,,,,,,,,,,,,,,,,,8.31,65.125
,476.0,715.0,2025-11-19,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.22,,,29.0,240.0,,,40.0,,3140.000000000009,,,,,,,,,,,,,,,,,8.31,65.125
,477.0,716.0,2025-11-20,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.19,,,27.0,240.0,,,40.0,,3140.000000000009,,,,,,,,,,,,,,,,,8.31,65.125
,478.0,717.0,2025-11-21,,,,,,0.0,,,,,,17.441,64.24,18.609547,97.25936,,,0.0,0.0,0.0,,,,,80.0,,,,,0.25,,,33.0,240.0,,,40.0,3140.000000000009,3080.000000000018,,,,,,,,,,,,,,,,,8.31,65.125
,479.0,718.0,2025-11-22,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.2,,,31.0,240.0,,,40.0,,3080.000000000018,,,,,,,,,,,,,,,,,8.31,65.125
B91,480.0,719.0,2025-11-23,fucked up by adding shit ton of Nitrite,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.19,,,33.0,240.0,,,40.0,,3080.000000000018,,,,,,,,,,,,,,,,,8.31,65.125
,481.0,720.0,2025-11-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.74,,,55.0,240.0,,,40.0,,3020.000000000028,,,,,,,,,,,,,,,,,8.31,65.125
,482.0,721.0,2025-11-25,,289.548856,,13.21,1.895,20.7,,21.918914155942467,6.993933719806764,3.133989401968205,8.5,23.256,79.234,24.814152,119.960276,144.774428,77.5,0.0,0.0,0.0,0.21,0.23,-152.0,-215.0,80.0,77.5,20.7,15.75,0.0,0.59,,,35.0,240.0,15.75,5.3500000000000005,40.0,3020.000000000028,3020.000000000028,,1.0,1.0,0.0285024154589371,0.595003785011355,289.548856,20.7,7.86,61.75,10.4,,,,,,11.750236518448332,8.31,65.125
,483.0,722.0,2025-11-26,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.48,,,31.0,240.0,,,40.0,,3020.000000000028,,,,,,,,,,,,,,,,,8.31,65.125
B92,484.0,723.0,2025-11-27,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.41,,,31.0,240.0,,,40.0,,3020.000000000028,,,,,,,,,,,,,,,,,8.31,65.125
,485.0,724.0,2025-11-28,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.14,,,29.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,486.0,725.0,2025-11-29,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.11,,,27.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,487.0,726.0,2025-11-30,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.08,,,29.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,488.0,727.0,2025-12-01,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.08,,,29.0,240.0,,,40.0,,2949.9999999999545,,,,,,,,,,,,,,,,,8.31,65.125
,489.0,728.0,2025-12-02,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.16,,,31.0,240.0,,,40.0,,2949.9999999999545,,,,,,,,,,,,,,,,,8.31,65.125
,490.0,729.0,2025-12-03,adjust anoxic to be 9:30 -11:00,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.16,,,21.0,240.0,,,40.0,,2949.9999999999545,,,,,,,,,,,,,,,,,8.31,65.125
,491.0,730.0,2025-12-04,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.1,,,113.0,240.0,,,40.0,,2949.9999999999545,,,,,,,,,,,,,,,,,8.31,65.125
,492.0,731.0,2025-12-05,,190.07796,,,,0.0,,,,,,15.694,51.713,16.745498,78.293482,95.03898,,,,0.0,,,,,80.0,,,,,0.08,,,111.0,240.0,,,40.0,2949.9999999999545,2949.9999999999545,,1.0,,,,190.07796,,,,,,,,,,,8.31,65.125
B93,493.0,732.0,2025-12-06,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.08,,,115.0,240.0,,,40.0,,2949.9999999999545,,,,,,,,,,,,,,,,,8.31,65.125
,494.0,733.0,2025-12-07,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.07,,,113.0,240.0,,,40.0,,2609.999999999968,,,,,,,,,,,,,,,,,8.31,65.125
,495.0,734.0,2025-12-08,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.09,,,117.0,240.0,,,40.0,,2269.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,496.0,735.0,2025-12-09,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.27,,,133.0,240.0,,,40.0,,2269.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,497.0,736.0,2025-12-10,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.23,,,131.0,240.0,,,40.0,,2269.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,498.0,737.0,2025-12-11,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.33,,,37.0,240.0,,,40.0,2269.999999999982,2269.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,499.0,738.0,2025-12-12,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.13,,,35.0,240.0,,,40.0,,2269.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
B94,500.0,739.0,2025-12-13,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.24,,,39.0,240.0,,,40.0,,2269.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,501.0,740.0,2025-12-14,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.15,,,39.0,240.0,,,40.0,,2919.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,502.0,741.0,2025-12-15,,,,,,0.0,,,,,,,,,,,,1.916,,,,,,,80.0,,,,,0.23,,,39.0,240.0,,,40.0,,2919.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,503.0,742.0,2025-12-16,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.14,,,39.0,240.0,,,40.0,,2919.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,504.0,743.0,2025-12-17,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.16,,,41.0,240.0,,,40.0,,2919.999999999982,,,,,,,,,,,,,,,,,8.31,65.125
,505.0,744.0,2025-12-18,,313.148294,,16.599999999999998,11.75,19.35,,18.864355060240968,8.091687183462533,2.33132530120482,20.05,27.091,84.325,28.906097,127.66805,156.574147,31.1,15.97,21.333,49.338152,,,,,80.0,31.1,19.35,31.200000000000003,0.0,0.87,,,31.0,240.0,31.200000000000003,21.45,40.0,2919.999999999982,3020.0000000000045,,0.8424447683562983,1.0,0.0449612403100775,-0.2921686746987953,263.81014200000004,19.35,-4.850000000000001,-0.1000000000000014,9.750000000000004,,,,,,12.40119632557144,8.31,65.125
,506.0,745.0,2025-12-19,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,3.8,,,29.0,240.0,,,40.0,,3020.0000000000045,,,,,,,,,,,,,,,,,8.31,65.125
B95,507.0,746.0,2025-12-20,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,4.42,,,91.0,240.0,,,40.0,,3020.0000000000045,,,,,,,,,,,,,,,,,8.31,65.125
,508.0,747.0,2025-12-21,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,7.63,,,95.0,240.0,,,40.0,,3120.000000000028,,,,,,,,,,,,,,,,,8.31,65.125
,509.0,748.0,2025-12-22,,329.920706,,,,0.0,,,,,,25.431,91.034,27.134877,137.825476,164.960353,,10.579,21.333,43.585955,,,,,80.0,,,,,4.64,,,101.0,240.0,,,40.0,3120.000000000028,3120.000000000028,,0.8678896043584484,,,,286.334751,,,,,,,,,,,8.31,65.125
,510.0,749.0,2025-12-23,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,1.97,,,95.0,240.0,,,40.0,,3120.000000000028,,,,,,,,,,,,,,,,,8.31,65.125
,511.0,750.0,2025-12-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,1.97,,,101.0,240.0,,,40.0,,3120.000000000028,,,,,,,,,,,,,,,,,8.31,65.125
B96,512.0,751.0,2025-12-25,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,1.19,,,105.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,513.0,752.0,2025-12-26,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.35,,,107.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,514.0,753.0,2025-12-27,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.17,,,105.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,515.0,754.0,2025-12-28,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.23,,,109.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,516.0,755.0,2025-12-29,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.28,,,107.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,517.0,756.0,2025-12-30,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.32,,,105.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,518.0,757.0,2025-12-31,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.39,,,105.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,519.0,758.0,2026-01-01,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.37,,,109.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,520.0,759.0,2026-01-02,,294.77691400000003,,35.5,35.75,19.9,,8.303575042253522,7.406455125628142,1.12112676056338,53.5,23.271,80.95,24.830157,122.5583,147.38845700000002,65.8,0.0,0.0,0.0,,,,,80.0,65.8,19.9,51.3,0.0,3.01,,,105.0,240.0,51.3,32.95,40.0,,,,1.0,1.0,0.1512562814070351,0.0718309859154928,294.77691400000003,19.9,2.549999999999997,14.5,18.349999999999994,,,,,,,8.31,65.125
,521.0,760.0,2026-01-03,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.31,,,107.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
B97,522.0,761.0,2026-01-04,,,,14.0,,21.0,,,,3.0,,,,,,,72.3,,,,,,,,80.0,72.3,21.0,70.5,0.0,0.46,,,107.0,240.0,70.5,99.3,40.0,,,,,1.0,0.0219047619047619,-6.092857142857143,,21.0,-85.3,1.7999999999999972,-28.8,,,,,,,8.31,65.125
,523.0,762.0,2026-01-05,letover COD 105,,,14.0,,21.0,,,,3.0,,,,,,,30.5,16.959,17.136,44.039157,,,,,80.0,30.5,21.0,19.6,0.0,0.5,,,93.0,240.0,19.6,10.7,40.0,,,,,1.0,0.0238095238095238,0.2357142857142857,,21.0,3.3000000000000007,10.9,8.900000000000002,,,,,,,8.31,65.125
,524.0,763.0,2026-01-06,,,,14.0,,21.0,,,,3.0,,,,,,,30.5,,,,,,,,80.0,30.5,21.0,22.0,0.0,0.63,,,93.0,240.0,22.0,12.2,40.0,,,,,1.0,0.03,0.1285714285714286,,21.0,1.8000000000000007,8.5,9.8,,,,,,,8.31,65.125
,525.0,764.0,2026-01-07,,,,14.0,,21.0,,,,3.0,,,,,,,,,,,,,,,80.0,0.0,21.0,23.3,0.0,0.43,,,97.0,240.0,23.3,10.5,40.0,,,,,1.0,0.0204761904761904,0.25,,21.0,3.5,-23.3,12.8,,,,,,,8.31,65.125
,526.0,765.0,2026-01-08,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,4.92,,,95.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,527.0,766.0,2026-01-09,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.54,,,93.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
B98,528.0,767.0,2026-01-10,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.48,,,91.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,529.0,768.0,2026-01-11,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.41,,,87.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
,530.0,769.0,2026-01-12,left ver COD dilute to 80,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,24.8,,0.17,,,85.0,240.0,24.8,12.8,40.0,,,,,,,,,,,,12.0,,,,,,,8.31,65.125
,531.0,770.0,2026-01-13,,,,14.500000000000004,5.65,20.4,,,,2.813793103448275,12.9,,,,,0.0,22.5,0.0,0.0,0.0,,,,,80.0,22.5,20.4,24.5,0.0,2.02,,,239.0,240.0,24.5,13.6,40.0,,,,,1.0,0.0990196078431372,0.0620689655172415,,20.4,0.9000000000000021,-2.0,10.9,,,,,,,8.31,65.125
,532.0,771.0,2026-01-14,,,,,,21.0,,,,,,,,,,,,,,,,,,,80.0,,21.0,,,0.67,,,79.0,240.0,,,40.0,,,,,1.0,0.0319047619047619,,,,,,,,,,,,,8.31,65.125
,533.0,772.0,2026-01-15,,,,,,21.0,,,,,,,,,,,,,,,,,,,80.0,,21.0,,,0.32,,,93.0,240.0,,,40.0,,,,,1.0,0.0152380952380952,,,,,,,,,,,,,8.31,65.125
,534.0,773.0,2026-01-16,,,,14.0,,21.0,,,,3.0,,,,,,,27.4,,,,,,,,80.0,27.4,21.0,17.3,0.0,0.42,,,89.0,240.0,17.3,4.945,40.0,,,,,1.0,0.02,0.6467857142857143,,21.0,9.055,10.099999999999998,12.355,,,,,,,8.31,65.125
,535.0,774.0,2026-01-17,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.56,,,91.0,240.0,,,40.0,,,,,,,,,,,,,,,,,,,8.31,65.125
B99,536.0,775.0,2026-01-18,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.6,,,89.0,240.0,,,40.0,,2209.999999999991,,,,,,,,,,,,,,,,,8.31,65.125
,537.0,776.0,2026-01-19,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.71,,,91.0,240.0,,,40.0,,2209.999999999991,,,,,,,,,,,,,,,,,8.31,65.125
,538.0,777.0,2026-01-20,,,,14.0,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.66,,,93.0,240.0,24.2,7.05,40.0,,2209.999999999991,,,,,0.4964285714285714,,,6.95,,17.15,,,,,,,8.31,65.125
,539.0,778.0,2026-01-21,,228.50984,,12.070000000000002,3.615,21.5,,18.93204971002485,5.314182325581395,3.5625517812758902,9.65,21.028,60.646,22.436876,91.818044,114.25492,35.4,0.0,0.0,0.0,,,,,80.0,35.4,21.5,23.9,0.0,0.97,,,34.99999999999987,240.0,23.9,6.05,40.0,,2209.999999999991,,1.0,1.0,0.0451162790697674,0.4987572493786248,228.50984,21.5,6.020000000000002,11.5,17.849999999999998,,,,,36.857142857143,16.6774402068521,8.31,65.125
,540.0,779.0,2026-01-22,,214.22986,,14.39,4.905,22.25,,14.887412091730369,4.814154157303371,3.092425295343989,12.1,18.972,57.379,20.243124,86.87180599999999,107.11493,40.5,0.0,0.0,0.0,,,,,80.0,40.5,22.25,27.9,0.0,1.58,,,34.99999999999987,240.0,27.9,9.15,40.0,2209.999999999991,2070.0000000000045,,1.0,1.0,0.0710112359550561,0.3641417651146629,214.22986,22.25,5.239999999999998,12.6,18.75,,,,,38.14285714285729,18.426501035196715,8.31,65.125
B100,541.0,780.0,2026-01-23,,,,,,22.0,,,,,,,,,,,,,,,,,,,80.0,,22.0,,0.0,0.99,,,34.99999999999987,240.0,,,40.0,,1989.9999999999936,,,,,,,22.0,,,,,,,,37.71428571428586,18.951902368987927,8.31,65.125
,542.0,781.0,2026-01-24,,,,,,21.5,,,,,,,,,,,,,,,,,,,80.0,,21.5,,0.0,1.11,,,45.0,240.0,,,40.0,,1989.9999999999936,,,,,,,21.5,,,,,,,,28.666666666666668,14.405360134003397,8.31,65.125
