ko	root_iterativeID	n_MAGs	genus	CAN_1	CAN_2	CAN_3	CAN_4	CAN_5
K04561	Azospira	2	Azospira_A	8.2754	5.9479	5.6921	2.1314	0.1069
K04561	Dokdonella	6	Dokdonella	2.7524	3.4492	2.4343	7.0923	0.8895
K04561	UBA5066_m	3	UBA5066	7.8739	15.3572	11.6483	1.1104	0.3306
K04561	Rhodobacter	4	JAAKGP01	6.1146	5.9149	6.6524	2.9547	0.9425
K04561	Azonexus_m	2	Azonexus	0.1877	0.2473	0.2543	0.4254	0.1067
K04561	Pseudoxanthomonas_A_m	2	Pseudoxanthomonas_A	1.5341	3.2943	3.3880	0.0429	0.0000
K04561	Flexifilum_m	4	Flexifilum	1.6034	0.9762	0.0733	2.1388	1.0876
K04561	Ottowia_m	1	Ottowia	2.0707	4.3656	2.6190	2.1902	1.8835
K04561	Pseudoxanthomonas	1	Pseudoxanthomonas	13.6220	12.4064	13.4829	16.5726	3.9291
K04561	Rhodobacteraceae	3	Neotabrizicola	0.2869	0.0000	0.3696	1.2275	2.1058
K04561	midas_g_8672	1	OLB9	0.0000	0.0000	0.0000	8.3919	3.9951
K04561	Hydrogenophaga_m	3	Hydrogenophaga	2.2250	4.9805	7.1166	0.2401	0.0904
K04561	CAIKZJ01_m	1	CAIKZJ01	0.0571	0.0000	0.0000	3.1936	1.7536
K04561	Defluviicoccus_m	2	Defluviicoccus	1.4038	0.6228	1.4125	0.1074	0.0000
K04561	Phaeodactylibacter	1	UBA2329	4.5040	4.8221	2.5432	10.8466	6.0815
K04561	CALBKH01_m	1	CALBKH01	0.2884	1.1401	0.5211	0.7990	2.2956
K04561	Desulfobacillus_m	1	Desulfobacillus	4.2852	1.6270	2.1653	1.3718	0.0413
K04561	Arenimonas	4	Chiayiivirga	6.2572	4.0158	5.1531	0.9529	0.2918
K04561	PHOS-HE28_m	2	PHOS-HE28	1.2610	0.5033	0.9608	16.6020	1.1660
K04561	Taibaiella	1	Flavipsychrobacter	2.4996	4.8138	2.2582	1.1621	0.0000
K04561	JADKHR01_m	1	JADKHR01	9.4899	1.9238	4.6165	4.9637	2.4901
K04561	Sulfuritalea	2	Azospira_A	0.7523	0.9913	1.1894	0.9925	0.2667
K04561	P3OB-42	1	JAEUJQ01	1.3530	1.7828	2.4446	0.5111	0.0000
K04561	Gemmobacter	1	Gemmobacter	0.7573	0.6237	1.5393	0.0715	0.0000
K04561	Hoeflea	1	Pseudohoeflea	1.4600	0.0000	0.6595	0.5515	0.4150
K04561	Inhella_m	2	Inhella	0.7300	0.6012	1.0716	0.0000	0.0000
K04561	OLB10_m	1	OLB10	3.9793	0.0000	0.6344	3.8906	0.5323
K04561	Amaricoccus	1	Amaricoccus	0.9253	0.6651	0.7600	0.4449	0.0956
K04561	Brevundimonas	2	Brevundimonas	0.0000	0.0000	0.0000	6.5080	0.1580
K04561	Flavobacterium	1	Flavobacterium	2.5008	2.3799	4.3931	0.1050	0.0000
K04561	JAIUNP01_m	1	JAIUNP01	1.1409	1.5034	2.0615	2.1550	26.1075
K04561	alphaI_cluster	1	GCA-013693735	0.4689	0.3530	0.4236	0.4555	0.3808
K04561	Bryobacter	3	JACTMJ01	3.6817	3.1825	5.0898	0.5551	0.1928
K04561	Luteimonas	3	Luteimonas_D	0.6182	0.6663	1.0150	0.7213	0.1916
K04561	Cloacibacterium	1	Kaistella	0.2726	0.3592	0.3694	0.0000	0.0000
K04561	Aquimonas_m	3	Aquimonas	0.9646	1.1216	0.6152	1.2874	0.2586
K04561	SHZI01_m	2	SHZI01	9.4833	5.1213	9.4323	4.9554	0.3012
K04561	JADKFD01_m	1	JADKFD01	1.2206	0.8042	0.7877	0.9881	0.1487
K04561	UBA2475_m	3	UBA2475	1.1133	0.8138	2.0115	0.0000	0.1098
K04561	Gemmatimonas	1	JAABRT01	0.2556	0.2526	0.2309	0.0000	0.0000
K04561	2-12-FULL-35-15_m	2	2-12-FULL-35-15	0.9274	1.0164	1.6716	4.3184	0.5247
K04561	JADZAI01_m	1	JADZAI01	0.3369	0.9619	1.1668	0.2545	0.6385
K04561	Holophagaceae	1	Holophaga	0.7760	2.0451	2.8044	2.3452	0.0000
K04561	JALNZU01_m	1	JALNZU01	1.9966	3.0068	2.3192	1.0775	0.4865
K04561	Pseudofulvimonas_m	2	Pseudofulvimonas	0.9440	0.7774	0.9594	0.6241	0.0000
K04561	Thermomonas	2	Thermomonas	0.8997	0.8849	0.9582	0.2984	0.0000
K04561	Edaphobaculum	3	Flavipsychrobacter	2.5689	0.8463	1.3964	0.4427	0.3831
K04561	UBA2392_m	1	UBA2392	1.0451	0.5074	0.5466	0.0000	0.0000
K04561	UBA5072_m	1	UBA5072	0.0000	0.0000	0.0000	0.3485	0.2950
K04561	Holophaga_m	1	Holophaga	0.0757	0.4296	0.3629	0.1144	0.1654
K04561	PGYR01_m	1	PGYR01	0.5850	0.0964	0.5285	0.4972	0.1247
K04561	Defluviimonas	1	Albidovulum	0.0000	0.0000	0.0000	0.1430	0.7534
K04561	JAEUKH01_m	1	JAEUKH01	0.1856	0.1223	0.0000	0.0000	0.3694
K04561	Vicingus_m	1	Vicingus	0.0000	2.2701	0.3891	4.5556	0.0000
K04561	Sediminibacterium	1	Sediminibacterium	0.1976	4.4257	1.2494	0.0000	0.0000
K04561	Prosthecobacter	1	Prosthecobacter	0.4681	0.0000	0.0000	0.9903	0.1065
K04561	midas_g_2947	1	Arctic95D-9	0.5973	0.9096	0.9952	0.0000	0.0320
K04561	CAIVAT01_m	1	CAIVAT01	0.7589	0.0000	0.0000	3.0767	0.4892
K04561	Leptonema_m	1	Leptonema	0.5667	0.1245	0.3396	0.0000	0.0000
K04561	midas_g_17587	1		0.3459	0.9877	0.9897	0.0871	0.0656
K04561	Mariniflexile_m	1	Mariniflexile	0.9635	0.3809	0.2611	0.0000	0.0000
K04561	SCN-52-12_m	1	SCN-52-12	0.0000	0.0000	0.0000	0.0000	0.8443
K04561	Rurimicrobium	1	Flavipsychrobacter	0.1958	0.0000	0.5306	0.0000	0.0000
K04561	Flavipsychrobacter_m	1	Flavipsychrobacter	0.0000	0.0000	0.0000	0.5423	1.0883
K04561	Xanthomonadaceae	1	Pseudoxanthomonas_B	0.8043	3.5885	2.3957	0.0000	0.0000
K05973	Ca_Accumulibacter	3	Accumulibacter	83.1206	41.4865	41.9851	148.5057	349.7402
K05973	Thauera	1	Thauera	48.0434	142.1047	129.7012	2.9892	1.5424
K05973	JAEULV01_m	1	JAEULV01	28.1478	39.7714	34.9274	36.8956	136.3112
K05973	Propionivibrio	1	Accumulibacter	6.4604	1.7341	3.1344	18.4392	1.0202
K05973	Lysobacter	1	SCMT01	16.8768	17.4349	16.9547	10.2006	3.3006
K05973	Giesbergeria_m	2	Giesbergeria	13.7311	26.3456	27.4823	3.6794	0.7953
K05973	Accumulibacter_m	3	Accumulibacter	13.7393	5.9099	5.6760	17.7543	1.6999
K05973	Zoogloea	3	Zoogloea	7.8994	22.1756	23.2017	0.1572	0.1269
K05973	Bosea	2	JAIUNP01	2.2722	4.7015	5.4017	1.5353	4.7089
K05973	Azospira	2	Azospira_A	0.2726	0.2804	0.1231	0.4949	0.5804
K05973	Mesorhizobium	4	DUSC01	3.1384	4.3960	4.1117	7.5132	8.5511
K05973	Dokdonella	6	Dokdonella	23.8674	5.5157	12.8813	12.2397	0.8387
K05973	Beijerinckiaceae_m	1		0.0997	0.2627	0.1801	1.3558	13.3199
K05973	Rhodobacter	4	JAAKGP01	5.0015	5.4893	4.0663	1.7881	2.0347
K05973	Pseudoxanthomonas_A_m	2	Pseudoxanthomonas_A	2.6733	3.7183	6.4403	0.2244	0.0000
K05973	Ottowia_m	1	Ottowia	5.5112	4.2217	5.1939	5.2152	3.0499
K05973	Rhodobacteraceae	3	Neotabrizicola	0.8810	0.3754	0.7763	2.7684	1.6919
K05973	Hydrogenophaga_m	3	Hydrogenophaga	2.2842	5.0937	6.3259	0.8379	0.1108
K05973	Defluviicoccus_m	2	Defluviicoccus	3.4752	3.0174	3.5412	0.2341	0.3753
K05973	CALBKH01_m	1	CALBKH01	0.3933	1.0366	3.8007	2.3920	20.2147
K05973	Rhodoplanes	1	SCUB01	0.0945	0.0000	0.0000	1.5699	3.0070
K05973	Desulfobacillus_m	1	Desulfobacillus	13.1542	5.8709	6.2295	6.4118	0.1206
K05973	Phreatobacter_m	2	Phreatobacter	0.8726	1.8001	2.7300	2.2127	1.3926
K05973	Arenimonas	4	Chiayiivirga	2.6405	2.3186	2.7452	0.4208	0.1226
K05973	UBA1573_m	3	UBA1573	0.4661	1.1055	1.0949	0.0000	0.0000
K05973	Rhizobiaceae	2	Mesorhizobium_A	1.3442	0.6836	1.4270	1.0156	0.6171
K05973	Rhabdaerophilum_m	1	Rhabdaerophilum	0.2164	0.0000	0.6844	0.7358	2.3378
K05973	Chelatococcus_asaccharovorans	1	Chelatococcus	0.3206	0.7041	1.0621	0.1615	0.0608
K05973	Gemmobacter	1	Gemmobacter	0.5762	1.0439	0.8459	0.1088	0.0000
K05973	Hoeflea	1	Pseudohoeflea	4.3612	8.5496	8.9984	1.4493	1.5346
K05973	Inhella_m	2	Inhella	1.7157	1.2385	1.4078	0.0000	0.0000
K05973	Amaricoccus	1	Amaricoccus	3.5922	2.7869	1.9878	1.0449	1.4066
K05973	Brevundimonas	2	Brevundimonas	0.1638	0.0000	0.1479	3.5880	0.0000
K05973	JAIUNP01_m	1	JAIUNP01	1.2376	0.6523	1.1181	0.5610	0.4222
K05973	alphaI_cluster	1	GCA-013693735	1.9210	1.1671	1.8325	0.5504	0.7673
K05973	Luteimonas	3	Luteimonas_D	3.2354	3.1653	3.3972	2.7626	0.3557
K05973	Aquimonas_m	3	Aquimonas	1.8225	3.1297	2.5388	1.4798	0.5240
K05973	UBA2400_m	1		0.0000	0.0000	0.0000	0.1695	17.5992
K05973	JADKFD01_m	1	JADKFD01	2.6629	2.1358	1.7782	1.8369	0.0000
K05973	Novosphingobium	1	Novosphingobium	0.0000	0.0000	0.0000	0.0000	2.3579
K05973	Pseudorhodobacter	1	JAAKGP01	0.2867	0.0944	0.5179	0.0541	0.0815
K05973	midas_g_4351	1	JADZAI01	1.7142	0.2824	0.3872	0.9713	0.6091
K05973	JADZAI01_m	1	JADZAI01	0.4092	0.9436	1.6636	0.2319	0.0582
K05973	GCA-013693735_m	1	GCA-013693735	0.5692	0.3035	0.9671	0.1433	1.0014
K05973	Luteimonas_D_m	1	Luteimonas_D	0.2670	0.1173	0.5628	0.4034	0.1518
K05973	Paracoccus	1	Paracoccus	2.1369	1.8245	1.7760	0.5941	1.4481
K05973	Pseudofulvimonas_m	2	Pseudofulvimonas	1.2277	1.2105	2.0356	0.3842	0.1741
K05973	Casimicrobium_m	1	Casimicrobium	0.2519	1.4614	2.2786	0.1138	0.0576
K05973	Thermomonas	2	Thermomonas	0.6885	1.3731	1.2553	0.3882	0.0485
K05973	Defluviimonas	1	Albidovulum	0.0000	0.0000	0.0000	0.0000	0.1741
K05973	midas_g_94	1		1.1206	0.0000	0.4489	0.4520	2.5877
K05973	Brevundimonas_m	1	Brevundimonas	0.0000	0.0000	0.0000	1.3097	0.0000
K05973	midas_g_251	1	SCUB01	0.0974	0.3852	0.5282	0.0736	0.1108
K05973	Bacteria_m	1		0.0000	0.0000	1.1791	0.0000	0.0000
K07636	Ca_Competibacter	6	Competibacter	283.5502	305.4579	293.1310	187.9252	109.0218
K07636	Ca_Accumulibacter	3	Accumulibacter	38.6202	22.3571	21.4382	69.5618	171.4013
K07636	Thauera	1	Thauera	45.9018	120.5830	109.4079	4.1320	1.5547
K07636	Leptovillus_m	2	Leptovillus	33.3260	19.3556	19.0438	48.1905	45.6755
K07636	JAEULV01_m	1	JAEULV01	31.1883	41.0966	32.5371	42.9189	158.9472
K07636	OLB5_m	3	OLB5	61.8597	32.8274	37.5752	53.9141	21.6846
K07636	Niveibacterium	1	Niveibacterium	0.2937	0.3869	0.4422	0.2219	0.0000
K07636	Azonexus	3	Azonexus	0.7341	1.8533	0.6900	0.2763	0.1216
K07636	Propionivibrio	1	Accumulibacter	9.1810	1.6012	2.0736	24.1754	0.8443
K07636	Terrimonas	2	JJ008	106.1468	44.5040	53.6071	130.0397	154.0079
K07636	Lysobacter	1	SCMT01	25.1767	20.2389	17.8816	14.7147	5.7614
K07636	Giesbergeria_m	2	Giesbergeria	35.7387	42.7480	58.4413	8.6922	2.2778
K07636	Denitratisoma	1	Desulfobacillus	24.4302	8.1075	12.0982	8.4768	0.4115
K07636	Accumulibacter_m	3	Accumulibacter	2.9060	1.0926	1.6646	4.6423	1.8401
K07636	JAAEKA01_m	2	JAAEKA01	0.0000	0.0000	0.1410	25.6338	39.0156
K07636	Zoogloea	3	Zoogloea	4.0938	11.3191	12.6466	0.3916	0.2580
K07636	Bosea	2	JAIUNP01	5.8838	4.7414	6.3126	4.5746	14.3988
K07636	Fen-1058_m	1	Fen-1058	0.6627	0.3627	0.1995	8.2763	35.5588
K07636	Competibacter_A_m	1	Competibacter_A	0.0000	0.0000	0.1835	0.4605	0.0000
K07636	Azospira	2	Azospira_A	7.9484	8.0858	6.8165	2.2782	0.8537
K07636	Villigracilis_m	4	Villigracilis	4.6700	0.8474	0.5713	29.3089	14.0641
K07636	Mesorhizobium	4	DUSC01	1.9070	1.6936	0.9593	3.0087	2.3156
K07636	Dokdonella	6	Dokdonella	7.4487	10.3913	10.7285	7.7848	0.7611
K07636	UBA5066_m	3	UBA5066	17.9994	28.8578	26.3814	1.6940	0.3731
K07636	Rhodobacter	4	JAAKGP01	7.3756	3.8712	3.6766	4.6554	0.9761
K07636	Azonexus_m	2	Azonexus	0.8435	1.1697	0.6321	8.5946	0.5031
K07636	Pseudoxanthomonas_A_m	2	Pseudoxanthomonas_A	5.2205	12.0384	12.3806	0.0000	0.3710
K07636	Ca_Caldilinea	2	Caldilinea	4.1465	2.9321	2.0583	6.9666	5.6512
K07636	Flexifilum_m	4	Flexifilum	10.4026	2.6718	5.5735	9.5261	7.0731
K07636	Ottowia_m	1	Ottowia	1.9417	1.6281	1.9136	2.1338	1.4049
K07636	Rhodobacteraceae	3	Neotabrizicola	0.4492	1.3170	1.2176	2.6778	1.9432
K07636	midas_g_8672	1	OLB9	0.0000	0.1752	0.3744	17.8715	9.8611
K07636	BA12_m	2	BA12	0.0000	0.0000	0.0000	7.6620	3.6302
K07636	JAEXTR01_m	1	JAEXTR01	17.3762	8.7966	16.4791	19.2227	36.0373
K07636	Hydrogenophaga_m	3	Hydrogenophaga	1.7995	4.7130	4.9318	0.2948	0.0000
K07636	CAIKZJ01_m	1	CAIKZJ01	0.0000	0.1128	0.0000	6.9680	3.5409
K07636	Ignavibacterium	3	UTCHB3	4.2283	5.8799	3.3060	5.1192	0.1897
K07636	Defluviicoccus_m	2	Defluviicoccus	3.5203	5.9624	4.9955	0.0000	0.0000
K07636	Phaeodactylibacter	1	UBA2329	9.8524	6.9938	6.4162	12.9731	9.7521
K07636	CALBKH01_m	1	CALBKH01	0.7394	1.2179	0.5010	0.8379	2.9425
K07636	Rhodoplanes	1	SCUB01	0.0000	0.0000	0.0000	1.5158	3.8022
K07636	Desulfobacillus_m	1	Desulfobacillus	5.5217	1.3229	1.7233	1.2136	0.0571
K07636	Phreatobacter_m	2	Phreatobacter	0.4365	1.4741	0.5053	0.8069	0.9806
K07636	Arenimonas	4	Chiayiivirga	5.7815	5.7085	3.2335	1.0229	0.0000
K07636	Rhizobiaceae	2	Mesorhizobium_A	0.3238	1.0438	0.9437	1.0091	0.5335
K07636	UBA2796_m	1	UBA2796	0.9350	0.9510	0.5943	6.5465	4.4813
K07636	UBA1924_m	2		3.3897	2.8902	2.3418	0.0000	0.0000
K07636	JACTMZ01_m	4	JACTMZ01	0.6167	0.8277	1.6114	0.2373	0.5865
K07636	BA9_m	1	BA9	0.3530	0.6761	0.0797	19.4243	0.1318
K07636	PHOS-HE28_m	2	PHOS-HE28	3.0319	3.1070	4.1045	39.2367	3.3381
K07636	UBA6663_m	1	UBA6663	0.9513	4.0149	1.7787	2.3477	3.5359
K07636	Taibaiella	1	Flavipsychrobacter	2.3281	6.6467	4.7323	1.9055	0.0000
K07636	Sulfuritalea	2	Azospira_A	0.5031	1.7415	2.2662	0.0000	0.0000
K07636	Rhabdaerophilum_m	1	Rhabdaerophilum	0.0000	0.6377	0.5465	1.2797	1.8571
K07636	Chelatococcus_asaccharovorans	1	Chelatococcus	0.3692	0.8108	0.8894	0.1859	0.0000
K07636	P3OB-42	1	JAEUJQ01	2.6918	4.0538	4.1690	0.5811	0.2186
K07636	Gemmobacter	1	Gemmobacter	1.0476	1.0737	1.4723	0.0000	0.0000
K07636	JACRCT01_m	1	JACRCT01	0.0000	0.2690	0.1102	0.5957	15.0683
K07636	Hoeflea	1	Pseudohoeflea	0.6476	0.5179	0.4600	1.7279	0.2895
K07636	Inhella_m	2	Inhella	0.7426	1.7970	1.6610	0.1403	0.0000
K07636	OLB10_m	1	OLB10	5.7201	1.5194	1.7599	4.9765	0.8149
K07636	Amaricoccus	1	Amaricoccus	0.7556	0.7112	0.5851	0.7340	0.1227
K07636	Brevundimonas	2	Brevundimonas	0.1795	0.0000	0.1621	3.3896	0.4081
K07636	Flavobacterium	1	Flavobacterium	9.6422	15.4312	12.5278	0.8288	0.4518
K07636	JALHNB01_m	2	JALHNB01	2.9846	2.5686	2.3480	5.3815	3.9456
K07636	JANWYT01_m	1	JANWYT01	7.5174	6.8979	5.5806	0.0778	0.0586
K07636	Leadbetterella_m	1	Leadbetterella	1.2743	0.1426	0.1714	6.9416	13.7035
K07636	GCA-2794515_m	2	GCA-2794515	0.7264	1.8805	0.8878	0.3293	0.2575
K07636	Sulfuritalea_m	1	Sulfuritalea	2.8211	0.4957	0.8496	0.0000	0.0000
K07636	JAIUNP01_m	1	JAIUNP01	0.4223	0.5564	0.3815	0.1595	0.4801
K07636	alphaI_cluster	1	GCA-013693735	2.0421	0.7339	0.5032	0.4208	0.2111
K07636	Bryobacter	3	JACTMJ01	2.2159	1.7897	1.6599	1.7642	0.1475
K07636	Luteimonas	3	Luteimonas_D	0.2393	1.3856	0.8637	0.6145	0.2536
K07636	Cloacibacterium	1	Kaistella	1.5474	3.2851	4.7376	0.0000	0.0000
K07636	Aquimonas_m	3	Aquimonas	2.6173	3.0719	3.3724	1.4334	0.3216
K07636	SHZI01_m	2	SHZI01	2.5040	0.7919	0.7239	0.3027	0.0000
K07636	JADKFD01_m	1	JADKFD01	2.6047	1.7587	1.3480	2.0518	0.2642
K07636	UBA2287_m	1	UBA2287	3.0654	1.9819	1.4106	19.1443	14.1777
K07636	Novosphingobium	1	Novosphingobium	0.1660	0.1093	0.3749	0.0000	1.4625
K07636	JAIOHN01_m	1	JAIOHN01	0.0638	0.2738	0.1657	1.7927	0.7364
K07636	midas_g_1409	1	M3007	13.6703	5.9301	5.6810	11.8605	0.7440
K07636	UBA9002_m	1	UBA9002	1.2030	0.1348	0.1737	1.4713	1.9655
K07636	UBA5195_m	1	UBA5195	0.0000	0.3206	0.0492	1.3117	1.3398
K07636	JAAFHL01_m	1	JAAFHL01	1.9130	1.1195	1.1513	0.0000	4.8752
K07636	UBA2475_m	3	UBA2475	7.0110	7.7412	8.4039	0.4595	0.0237
K07636	Pseudorhodobacter	1	JAAKGP01	1.1091	0.4871	1.1690	0.6983	0.3153
K07636	midas_g_4351	1	JADZAI01	0.4429	0.2918	0.4001	0.8365	1.1330
K07636	Niabella	1	Niabella	2.7211	5.7982	5.2502	0.5413	0.0000
K07636	Gemmatimonas	1	JAABRT01	0.1885	0.6209	0.1703	0.0000	0.0000
K07636	2-12-FULL-35-15_m	2	2-12-FULL-35-15	4.4472	1.6632	1.9614	3.5848	1.4961
K07636	JADZAI01_m	1	JADZAI01	1.8253	4.0918	3.6278	0.4120	0.4151
K07636	GCA-013693735_m	1	GCA-013693735	0.2675	0.7050	0.2417	0.0000	0.3042
K07636	JACKCG01_m	1	JACKCG01	0.9432	0.1503	0.4260	3.9182	0.0000
K07636	Holophagaceae	1	Holophaga	1.3893	6.0320	4.4682	4.1224	0.0000
K07636	JALNZU01_m	1	JALNZU01	2.6489	8.1426	6.8279	2.5568	0.2512
K07636	Luteimonas_D_m	1	Luteimonas_D	0.8880	1.1702	0.4011	0.1677	0.1262
K07636	midas_g_6489	1	UBA6170	0.1274	0.1679	0.0000	0.2888	0.2173
K07636	Paracoccus	1	Paracoccus	0.9901	0.3262	0.6709	0.5610	0.9851
K07636	Pseudofulvimonas_m	2	Pseudofulvimonas	1.1410	1.9329	3.4109	1.9050	0.0785
K07636	Casimicrobium_m	1	Casimicrobium	0.0000	0.9785	1.8449	0.0000	0.0000
K07636	Thermomonas	2	Thermomonas	0.4850	1.1504	0.6135	0.5130	0.0551
K07636	Terrimicrobium	1	QYQL01	0.0000	0.0000	0.0000	1.6407	2.6749
K07636	JABFRJ01_m	1	JABFRJ01	0.1367	0.3603	0.2470	0.2066	0.0000
K07636	UBA2336_m	1	UBA2336	8.1890	1.9245	5.5490	4.0556	0.0000
K07636	Edaphobaculum	3	Flavipsychrobacter	2.2681	0.5618	1.0742	1.4029	1.9065
K07636	UBA8950_m	1	UBA8950	0.0000	0.4790	0.3645	1.9289	0.5905
K07636	UBA5072_m	1	UBA5072	0.0000	0.0000	0.0000	3.3089	3.9815
K07636	UBA5200_m	1	UBA5200	0.9868	1.7006	2.9247	1.1922	0.4315
K07636	Holophaga_m	1	Holophaga	0.2116	0.3751	0.3594	0.2702	0.8735
K07636	Shinella	1	Mesorhizobium_G	0.0000	0.1371	0.1880	0.0000	0.0000
K07636	Flavobacterium_m	1	Flavobacterium	0.5018	3.0856	2.5688	0.0000	0.0000
K07636	PGYR01_m	1	PGYR01	0.4547	0.1712	0.1761	0.6871	0.0739
K07636	ELB16-189_m	1	ELB16-189	6.0672	3.0016	5.9946	0.0000	0.0000
K07636	Defluviimonas	1	Albidovulum	0.0000	0.0000	0.0000	0.0930	0.9095
K07636	JAEUKH01_m	1	JAEUKH01	0.0000	0.0984	0.0674	0.0000	1.6131
K07636	IGN3_m	1	IGN3	0.6318	0.0984	0.2289	5.7089	1.3094
K07636	Vicingus_m	1	Vicingus	0.6153	0.1622	0.4447	1.4875	0.0000
K07636	Sediminibacterium	1	Sediminibacterium	1.4015	3.1333	2.5678	0.0000	0.0000
K07636	GCA-2702655_m	1	GCA-2702655	0.0000	0.0000	0.0000	0.3822	0.2876
K07636	Prosthecobacter	1	Prosthecobacter	1.5503	0.0000	0.7278	3.0626	0.7525
K07636	GWE2-31-10_m	1		0.0000	0.0568	0.0000	0.5273	3.8823
K07636	Ch132_m	1	Ch132	0.3048	0.1607	0.0826	0.7830	0.1040
K07636	Leptolinea	1	Leptolinea	0.0000	0.0000	0.0000	1.5429	1.2494
K07636	Blastopirellula	1	M30B19	0.6818	0.4492	0.2053	0.0000	0.0000
K07636	midas_g_2947	1	Arctic95D-9	0.1842	0.9603	0.7453	0.0000	0.0000
K07636	CAIVAT01_m	1	CAIVAT01	0.5657	0.1608	0.0000	2.4936	0.1740
K07636	Flavitalea	1	JJ008	0.5794	0.8907	1.0741	0.0730	0.5112
K07636	UBA2386_m	1	UBA2386	2.1412	2.2016	1.8743	0.0000	0.0000
K07636	JADLGF01_m	1	JADLGF01	0.0000	0.0946	0.0000	0.4881	0.0000
K07636	midas_g_94	1		0.5667	0.0000	0.0000	0.2141	2.2073
K07636	midas_g_9628	1	UBA1930	2.1394	3.6819	2.6194	0.0000	0.0000
K07636	JAFLCM01_m	1	JAFLCM01	0.3190	0.2803	0.4804	0.0000	0.0000
K07636	Leptonema_m	1	Leptonema	0.7490	0.2468	0.1692	0.0000	0.0000
K07636	midas_g_17587	1		0.0968	0.8927	1.7488	0.1462	0.0000
K07636	Herpetosiphon	1	Herpetosiphon	0.4793	0.2986	0.4019	0.0000	0.9535
K07636	Mariniflexile_m	1	Mariniflexile	4.5836	2.2731	1.2883	0.0000	0.0000
K07636	SCN-52-12_m	1	SCN-52-12	0.3391	0.0000	0.0000	0.7100	4.7863
K07636	Brevundimonas_m	1	Brevundimonas	0.1030	0.0000	0.0000	0.9342	0.0000
K07636	Rurimicrobium	1	Flavipsychrobacter	0.3091	1.4984	1.0525	0.0000	0.0000
K07636	Flavipsychrobacter_m	1	Flavipsychrobacter	0.4284	1.2862	0.5511	0.7699	0.9388
K07636	JAKRSD01_m	1	JAKRSD01	0.4435	1.2583	0.8987	0.2132	2.6366
K07636	Runella_m	1	Runella	0.3050	0.3290	0.5012	0.0943	0.2129
K07636	Fimbriimonadaceae_m	1		0.0000	0.0000	0.0772	0.2583	0.1457
K07636	Xanthomonadaceae	1	Pseudoxanthomonas_B	0.1918	0.2528	0.1733	0.0000	0.0000
K07636	Phnomibacter_m	1	Phnomibacter	2.4161	4.8027	2.5331	0.0698	0.0000
K07636	CALMUP01_m	1	CALMUP01	0.1338	0.0000	0.3625	0.0000	0.0000
K07636	UBA1934_m	1	UBA1934	0.0000	0.1317	0.1806	0.3020	0.1136
K07636	Chlorobium	1	Chlorobium	0.0000	0.1892	0.0649	0.3796	0.0408
K07636	JAFLBI01_m	1	JAFLBI01	0.2647	1.0225	0.3451	0.0000	0.0000
K07636	PJMF01_m	1		0.0000	0.1474	0.0000	0.3762	0.3959
K07636	Chitinophagaceae	1	CAIVPM01	0.0000	0.0000	0.0000	0.8795	0.0000
K07636	UBA9973_m	1	UBA9973	0.0000	0.0000	0.0000	0.7285	0.0000
K07657	Ca_Competibacter	6	Competibacter	521.7806	553.0762	537.5096	265.0801	161.5322
K07657	Ca_Accumulibacter	3	Accumulibacter	79.3139	39.5569	39.4280	128.4273	350.1333
K07657	Thauera	1	Thauera	75.0537	192.5275	174.8504	6.7276	2.4796
K07657	Leptovillus_m	2	Leptovillus	58.6425	31.4999	35.0350	94.9703	82.3630
K07657	JAEULV01_m	1	JAEULV01	14.5178	17.0045	16.9049	19.6214	76.0255
K07657	OLB5_m	3	OLB5	64.2588	37.9362	39.9508	57.4233	19.5102
K07657	Niveibacterium	1	Niveibacterium	0.3635	1.6762	0.3284	0.4119	0.0000
K07657	Azonexus	3	Azonexus	0.9404	1.6787	0.3398	0.2199	0.1069
K07657	Propionivibrio	1	Accumulibacter	10.2172	1.6570	2.4141	24.8205	0.9830
K07657	Lysobacter	1	SCMT01	22.6535	19.1632	17.4339	12.5722	3.8955
K07657	Giesbergeria_m	2	Giesbergeria	8.1359	11.8189	13.1698	2.1926	0.3407
K07657	Denitratisoma	1	Desulfobacillus	22.1873	8.3839	11.4962	7.6419	0.3710
K07657	Accumulibacter_m	3	Accumulibacter	10.7674	5.2549	6.1248	18.3192	3.8655
K07657	JAAEKA01_m	2	JAAEKA01	0.6305	0.0000	0.5372	9.7351	13.4983
K07657	Zoogloea	3	Zoogloea	5.8412	20.8606	18.4853	0.6606	0.4342
K07657	Bosea	2	JAIUNP01	10.7767	23.7131	14.0942	2.2007	6.1700
K07657	Fen-1058_m	1	Fen-1058	0.6843	0.0000	0.1365	9.4152	42.3333
K07657	Competibacter_A_m	1	Competibacter_A	0.0000	0.0000	0.0000	0.6318	0.4755
K07657	Azospira	2	Azospira_A	12.2786	9.4576	9.8967	3.7076	1.2845
K07657	Villigracilis_m	4	Villigracilis	0.8362	0.4847	0.9714	11.7728	7.7029
K07657	Mesorhizobium	4	DUSC01	2.1886	3.3920	1.7225	7.8338	4.4652
K07657	Dokdonella	6	Dokdonella	8.3692	12.3647	11.0385	10.0241	1.3148
K07657	UBA5066_m	3	UBA5066	7.7200	11.2504	13.2973	0.3632	0.1231
K07657	Beijerinckiaceae_m	1		0.5452	0.0000	0.0000	0.6865	15.8074
